index,OrderID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
219,CA-2015-169397,1.45092E+12,1451174400000.00,First Class,JB-15925,OFF-FA-10000585,5.584,2,0.2,1.8148
220,CA-2015-169397,1.45092E+12,1451174400000.00,First Class,JB-15925,OFF-PA-10004000,22.704,6,0.2,8.2302
221,CA-2015-169397,1.45092E+12,1451174400000.00,First Class,JB-15925,OFF-BI-10002852,19.776,4,0.7,-13.8432
222,CA-2015-169397,1.45092E+12,1451174400000.00,First Class,JB-15925,FUR-FU-10000087,72.704,4,0.2,19.0848
223,CA-2015-169397,1.45092E+12,1451174400000.00,First Class,JB-15925,TEC-MA-10001148,479.988,4,0.7,-383.9904
224,CA-2015-169397,1.45092E+12,1451174400000.00,First Class,JB-15925,OFF-AR-10001958,27.168,2,0.2,2.7168
225,CA-2015-163055,1.43908E+12,1439683200000.00,Standard Class,DS-13180,OFF-AR-10001026,2.2,1,0,0.968
226,CA-2015-163055,1.43908E+12,1439683200000.00,Standard Class,DS-13180,FUR-TA-10003748,622.45,5,0,136.939
227,CA-2015-163055,1.43908E+12,1439683200000.00,Standard Class,DS-13180,OFF-ST-10002485,21.98,1,0,0.2198
228,US-2015-145436,1.42508E+12,1425427200000.00,Standard Class,VD-21670,FUR-CH-10004860,161.568,2,0.2,-28.2744
229,US-2015-145436,1.42508E+12,1425427200000.00,Standard Class,VD-21670,FUR-CH-10004477,389.696,8,0.2,43.8408
230,US-2014-156216,1.41057E+12,1410912000000.00,Standard Class,EA-14035,OFF-BI-10001679,18.648,7,0.7,-12.432
231,US-2017-100930,1.49152E+12,1491955200000.00,Standard Class,CS-12400,FUR-TA-10001705,233.86,2,0.45,-102.048
232,US-2017-100930,1.49152E+12,1491955200000.00,Standard Class,CS-12400,FUR-TA-10003473,620.6145,3,0.45,-248.2458
233,US-2017-100930,1.49152E+12,1491955200000.00,Standard Class,CS-12400,OFF-BI-10001679,5.328,2,0.7,-3.552
234,US-2017-100930,1.49152E+12,1491955200000.00,Standard Class,CS-12400,FUR-FU-10004017,258.072,3,0.2,0
235,US-2017-100930,1.49152E+12,1491955200000.00,Standard Class,CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247
236,CA-2017-160514,1.51044E+12,1510790400000.00,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,0,4.752
237,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396
238,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728
239,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752
240,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944
241,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513
242,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308
243,CA-2016-157749,1.465E+12,1465430400000.00,Second Class,KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038
244,CA-2014-131926,1.40158E+12,1402012800000.00,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,0,580.5394
245,CA-2014-131926,1.40158E+12,1402012800000.00,Second Class,DW-13480,OFF-ST-10002276,166.72,2,0,41.68
246,CA-2014-131926,1.40158E+12,1402012800000.00,Second Class,DW-13480,OFF-PA-10004082,47.88,6,0,23.94
247,CA-2014-131926,1.40158E+12,1402012800000.00,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,0,496.0725
248,CA-2014-131926,1.40158E+12,1402012800000.00,Second Class,DW-13480,OFF-PA-10000061,25.92,4,0,12.4416
249,CA-2016-154739,1.48133E+12,1481760000000.00,Second Class,LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372
250,CA-2016-145625,1.47355E+12,1474070400000.00,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,0,3.5767
251,CA-2016-145625,1.47355E+12,1474070400000.00,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,0,636.0003
252,CA-2016-146941,1.48133E+12,1481587200000.00,First Class,DL-13315,OFF-ST-10001228,80.58,6,0,22.5624
253,CA-2016-146941,1.48133E+12,1481587200000.00,First Class,DL-13315,OFF-EN-10003296,361.92,4,0,162.864
254,US-2015-159982,1.44867E+12,1449187200000.00,Standard Class,DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924
255,US-2015-159982,1.44867E+12,1449187200000.00,Standard Class,DR-12880,OFF-ST-10004804,82.368,2,0.2,-19.5624
256,US-2015-159982,1.44867E+12,1449187200000.00,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044
257,US-2015-159982,1.44867E+12,1449187200000.00,Standard Class,DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916
258,CA-2017-163139,1.51209E+12,1512259200000.00,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0,6.9258
259,CA-2017-163139,1.51209E+12,1512259200000.00,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0,6.6465
260,CA-2017-163139,1.51209E+12,1512259200000.00,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132
261,US-2017-155299,1.49688E+12,1497225600000.00,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466
262,US-2014-106992,1.41108E+12,1411257600000.00,Second Class,SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997
263,US-2014-106992,1.41108E+12,1411257600000.00,Second Class,SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958
264,CA-2016-125318,1.46517E+12,1465776000000.00,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196
265,CA-2015-155040,1.44711E+12,1447545600000.00,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,0,35.156
266,CA-2017-136826,1.49757E+12,1497916800000.00,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304
267,CA-2016-111010,1.45342E+12,1453939200000.00,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,0,0.3024
268,US-2017-145366,1.51278E+12,1513123200000.00,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416
269,US-2017-145366,1.51278E+12,1513123200000.00,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591
270,CA-2017-163979,1.51442E+12,1514851200000.00,Second Class,KH-16690,OFF-ST-10003208,725.84,4,0,210.4936
271,CA-2015-155334,1.43821E+12,1438300800000.00,First Class,HA-14920,TEC-AC-10003628,209.93,7,0,92.3692
272,CA-2015-155334,1.43821E+12,1438300800000.00,First Class,HA-14920,FUR-FU-10003274,5.28,3,0,2.3232
273,CA-2015-155334,1.43821E+12,1438300800000.00,First Class,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095
274,CA-2017-118136,1.50552E+12,1505606400000.00,First Class,BB-10990,OFF-PA-10002615,8.82,2,0,4.0572
275,CA-2017-118136,1.50552E+12,1505606400000.00,First Class,BB-10990,OFF-AR-10001427,5.98,1,0,1.5548
276,CA-2017-132976,1.50785E+12,1508198400000.00,Standard Class,AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768
277,CA-2017-132976,1.50785E+12,1508198400000.00,Standard Class,AG-10495,OFF-PA-10004470,18.176,4,0.2,5.9072
278,CA-2017-132976,1.50785E+12,1508198400000.00,Standard Class,AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712
279,CA-2017-132976,1.50785E+12,1508198400000.00,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694
280,US-2015-161991,1.44323E+12,1443398400000.00,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432
281,US-2015-161991,1.44323E+12,1443398400000.00,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11
282,CA-2015-130890,1.44642E+12,1446768000000.00,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942
283,CA-2015-130883,1.44323E+12,1443744000000.00,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844
284,CA-2015-130883,1.44323E+12,1443744000000.00,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96
285,CA-2015-130883,1.44323E+12,1443744000000.00,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864
286,CA-2016-112697,1.48202E+12,1482192000000.00,Second Class,AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372
287,CA-2016-112697,1.48202E+12,1482192000000.00,Second Class,AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316
288,CA-2016-112697,1.48202E+12,1482192000000.00,Second Class,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145
289,CA-2016-110772,1.4796E+12,1479945600000.00,Second Class,NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836
290,CA-2016-110772,1.4796E+12,1479945600000.00,Second Class,NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424
291,CA-2016-110772,1.4796E+12,1479945600000.00,Second Class,NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966
292,CA-2016-110772,1.4796E+12,1479945600000.00,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032
293,CA-2014-111451,1.41955E+12,1419724800000.00,First Class,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592
294,CA-2014-111451,1.41955E+12,1419724800000.00,First Class,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558
295,CA-2014-111451,1.41955E+12,1419724800000.00,First Class,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646
296,CA-2014-111451,1.41955E+12,1419724800000.00,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88
297,CA-2014-111451,1.41955E+12,1419724800000.00,First Class,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988
298,CA-2016-142545,1.47761E+12,1478131200000.00,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,0,15.552
299,CA-2016-142545,1.47761E+12,1478131200000.00,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,0,10.8248
300,CA-2016-142545,1.47761E+12,1478131200000.00,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,0,27.3168
301,CA-2016-142545,1.47761E+12,1478131200000.00,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,0,38.024
302,CA-2016-142545,1.47761E+12,1478131200000.00,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,0,6.5688
303,US-2017-152380,1.51105E+12,1511395200000.00,Standard Class,JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445
304,CA-2015-144253,1.4307E+12,1431129600000.00,Second Class,AS-10225,FUR-FU-10002671,26.8,2,0,12.864
305,CA-2014-130960,1.4199E+12,1420329600000.00,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0,2.8536
306,CA-2014-111003,1.40158E+12,1402012800000.00,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,0,20.9208
307,CA-2014-111003,1.40158E+12,1402012800000.00,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,0,83.868
308,CA-2017-126774,1.49221E+12,1492387200000.00,First Class,SH-20395,OFF-AR-10002804,4.89,1,0,2.0049
309,CA-2016-142902,1.47364E+12,1473811200000.00,Second Class,BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948
310,CA-2016-142902,1.47364E+12,1473811200000.00,Second Class,BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114
311,CA-2016-142902,1.47364E+12,1473811200000.00,Second Class,BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136
312,CA-2016-142902,1.47364E+12,1473811200000.00,Second Class,BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358
313,CA-2014-120887,1.41178E+12,1412294400000.00,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,0,37.6422
314,CA-2014-167850,1.40754E+12,1408147200000.00,Standard Class,AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298
315,CA-2014-167850,1.40754E+12,1408147200000.00,Standard Class,AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432
316,CA-2014-164259,1.41972E+12,1419897600000.00,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744
317,CA-2014-164973,1.41506E+12,1415491200000.00,Standard Class,NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568
318,CA-2014-164973,1.41506E+12,1415491200000.00,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,0,1995.99
319,CA-2014-164973,1.41506E+12,1415491200000.00,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,0,80.0226
320,CA-2014-164973,1.41506E+12,1415491200000.00,Standard Class,NM-18445,TEC-AC-10000892,360,4,0,129.6
321,CA-2014-164973,1.41506E+12,1415491200000.00,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,0,13.071
322,CA-2014-156601,1.41108E+12,1411516800000.00,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,0,3.58
323,CA-2016-162138,1.46137E+12,1461715200000.00,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744
324,CA-2016-162138,1.46137E+12,1461715200000.00,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,0,34.9965
325,CA-2017-153339,1.50967E+12,1509840000000.00,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995
326,US-2016-141544,1.47252E+12,1472688000000.00,First Class,PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762
327,US-2016-141544,1.47252E+12,1472688000000.00,First Class,PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389
328,US-2016-141544,1.47252E+12,1472688000000.00,First Class,PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016
329,US-2016-141544,1.47252E+12,1472688000000.00,First Class,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831
330,US-2016-141544,1.47252E+12,1472688000000.00,First Class,PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936
331,US-2016-150147,1.46154E+12,1461888000000.00,Second Class,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
332,US-2016-150147,1.46154E+12,1461888000000.00,Second Class,JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816
333,US-2016-150147,1.46154E+12,1461888000000.00,Second Class,JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272
334,CA-2015-137946,1.44107E+12,1441324800000.00,Second Class,DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038
335,CA-2015-137946,1.44107E+12,1441324800000.00,Second Class,DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944
336,CA-2015-137946,1.44107E+12,1441324800000.00,Second Class,DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49
337,CA-2014-129924,1.40512E+12,1405555200000.00,Standard Class,AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956
338,CA-2014-129924,1.40512E+12,1405555200000.00,Standard Class,AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588
339,CA-2015-128167,1.43493E+12,1435276800000.00,Second Class,KL-16645,OFF-FA-10000490,4.96,4,0,2.3312
340,CA-2014-122336,1.39735E+12,1397692800000.00,Second Class,JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116
341,CA-2014-122336,1.39735E+12,1397692800000.00,Second Class,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976
342,CA-2014-122336,1.39735E+12,1397692800000.00,Second Class,JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724
343,CA-2014-122336,1.39735E+12,1397692800000.00,Second Class,JD-15895,TEC-PH-10000702,71.928,12,0.4,8.3916
344,US-2015-120712,1.45057E+12,1450915200000.00,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22
345,CA-2017-169901,1.49748E+12,1497830400000.00,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976
346,CA-2017-134306,1.49947E+12,1499817600000.00,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0,3.0996
347,CA-2017-134306,1.49947E+12,1499817600000.00,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0,11.5432
348,CA-2017-134306,1.49947E+12,1499817600000.00,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0,4.1472
349,CA-2016-129714,1.47269E+12,1472860800000.00,First Class,AB-10060,TEC-AC-10000290,6.79,1,0,2.3086
350,CA-2016-129714,1.47269E+12,1472860800000.00,First Class,AB-10060,OFF-PA-10001970,24.56,2,0,11.5432
351,CA-2016-129714,1.47269E+12,1472860800000.00,First Class,AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668
352,CA-2016-129714,1.47269E+12,1472860800000.00,First Class,AB-10060,OFF-PA-10001970,49.12,4,0,23.0864
353,CA-2016-129714,1.47269E+12,1472860800000.00,First Class,AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296
354,CA-2016-138520,1.46007E+12,1460505600000.00,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588
355,CA-2016-138520,1.46007E+12,1460505600000.00,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,0,3.7996
356,CA-2016-138520,1.46007E+12,1460505600000.00,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,0,6.9864
357,CA-2016-138520,1.46007E+12,1460505600000.00,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,0,15.824
358,CA-2016-130001,1.46137E+12,1461801600000.00,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325
359,CA-2017-155698,1.48893E+12,1489190400000.00,First Class,VB-21745,OFF-AP-10001124,647.84,8,0,168.4384
360,CA-2017-155698,1.48893E+12,1489190400000.00,First Class,VB-21745,OFF-LA-10001158,20.7,2,0,9.936
361,CA-2017-144904,1.5063E+12,1506816000000.00,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,0,9.936
362,CA-2017-144904,1.5063E+12,1506816000000.00,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704
363,CA-2017-144904,1.5063E+12,1506816000000.00,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,0,1.4456
364,CA-2017-144904,1.5063E+12,1506816000000.00,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,0,20.7328
365,CA-2014-123344,1.41152E+12,1411948800000.00,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,0,8.4784
366,CA-2016-155516,1.47701E+12,1477008000000.00,Same Day,MK-17905,OFF-BI-10002412,23.2,4,0,10.44
367,CA-2016-155516,1.47701E+12,1477008000000.00,Same Day,MK-17905,OFF-SU-10001225,7.36,2,0,0.1472
368,CA-2016-155516,1.47701E+12,1477008000000.00,Same Day,MK-17905,OFF-ST-10002406,104.79,7,0,29.3412
369,CA-2016-155516,1.47701E+12,1477008000000.00,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,0,271.4192
370,CA-2017-104745,1.49602E+12,1496534400000.00,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396
371,CA-2017-104745,1.49602E+12,1496534400000.00,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746
372,US-2014-119137,1.40607E+12,1406419200000.00,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712
373,US-2014-119137,1.40607E+12,1406419200000.00,Standard Class,AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888
374,US-2014-119137,1.40607E+12,1406419200000.00,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924
375,US-2014-119137,1.40607E+12,1406419200000.00,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94
376,US-2016-134656,1.47502E+12,1475280000000.00,First Class,MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98
377,US-2017-134481,1.50379E+12,1504224000000.00,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848
378,CA-2015-130792,1.43018E+12,1430784000000.00,Standard Class,RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322
379,CA-2015-130792,1.43018E+12,1430784000000.00,Standard Class,RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811
380,CA-2015-130792,1.43018E+12,1430784000000.00,Standard Class,RA-19915,OFF-BI-10000309,12.176,4,0.8,-18.8728
381,CA-2016-134775,1.47761E+12,1477699200000.00,First Class,AS-10285,OFF-PA-10004734,50.96,7,0,25.48
382,CA-2016-134775,1.47761E+12,1477699200000.00,First Class,AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376
383,CA-2015-125395,1.43528E+12,1435536000000.00,Second Class,LA-16780,TEC-AC-10004708,41.9,2,0,8.799
384,US-2015-168935,1.44858E+12,1449014400000.00,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095
385,US-2015-168935,1.44858E+12,1449014400000.00,Standard Class,DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497
386,CA-2015-122756,1.4491E+12,1449446400000.00,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638
387,CA-2015-122756,1.4491E+12,1449446400000.00,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777
388,CA-2014-115973,1.41679E+12,1416960000000.00,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264
389,CA-2017-101798,1.51295E+12,1513296000000.00,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884
390,CA-2017-101798,1.51295E+12,1513296000000.00,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,0,13.5932
391,US-2014-135972,1.41126E+12,1411430400000.00,Second Class,JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182
392,US-2014-135972,1.41126E+12,1411430400000.00,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,0,701.9883
393,US-2014-134971,1.4021E+12,1402358400000.00,Second Class,BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623
394,CA-2017-102946,1.49878E+12,1499212800000.00,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798
395,CA-2017-165603,1.5082E+12,1508371200000.00,Second Class,SS-20140,OFF-ST-10000798,49.96,2,0,9.4924
396,CA-2017-165603,1.5082E+12,1508371200000.00,Second Class,SS-20140,OFF-PA-10002552,12.96,2,0,6.2208
397,CA-2015-122259,1.44625E+12,1446595200000.00,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,0,21.036
398,CA-2016-108987,1.47329E+12,1473465600000.00,Second Class,AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952
399,CA-2016-108987,1.47329E+12,1473465600000.00,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
400,CA-2016-108987,1.47329E+12,1473465600000.00,Second Class,AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784
401,CA-2016-108987,1.47329E+12,1473465600000.00,Second Class,AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198
402,CA-2014-113166,1.41938E+12,1419552000000.00,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684
403,CA-2014-155208,1.39761E+12,1397952000000.00,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768
404,CA-2017-117933,1.51407E+12,1514505600000.00,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,0,9.6957
405,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,0,37.7895
406,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913
407,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,0,13.3035
408,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527
409,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,0,4.6464
410,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,0,13.608
411,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,0,27.4302
412,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548
413,CA-2017-117457,1.51269E+12,1513036800000.00,Standard Class,KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548
414,CA-2017-142636,1.50967E+12,1510012800000.00,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,0,65.7342
415,CA-2017-142636,1.50967E+12,1510012800000.00,Standard Class,KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744
416,CA-2017-122105,1.49826E+12,1498608000000.00,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,0,25.8984
417,CA-2016-148796,1.46059E+12,1460937600000.00,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38
418,CA-2017-154816,1.50993E+12,1510272000000.00,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,0,2.8322
419,CA-2017-110478,1.48859E+12,1489017600000.00,Standard Class,SP-20860,OFF-AR-10001573,9.32,4,0,2.7028
420,CA-2017-110478,1.48859E+12,1489017600000.00,Standard Class,SP-20860,OFF-EN-10000483,15.25,1,0,7.015
